Country id,Province or State id,Province or State,Country ,County id,County,State,Country
,,,,Richland_SouthCarolina_UnitedStates,Richland,South Carolina,United States
,,,,Saluda_SouthCarolina_UnitedStates,Saluda,South Carolina,United States
,,,,Spartanburg_SouthCarolina_UnitedStates,Spartanburg,South Carolina,United States
,,,,Sumter_SouthCarolina_UnitedStates,Sumter,South Carolina,United States
,,,,Union_SouthCarolina_UnitedStates,Union,South Carolina,United States
,,,,Williamsburg_SouthCarolina_UnitedStates,Williamsburg,South Carolina,United States
,,,,York_SouthCarolina_UnitedStates,York,South Carolina,United States
,,,,Aurora_SouthDakota_UnitedStates,Aurora,South Dakota,United States
,,,,Beadle_SouthDakota_UnitedStates,Beadle,South Dakota,United States
,,,,Bennett_SouthDakota_UnitedStates,Bennett,South Dakota,United States
,,,,BonHomme_SouthDakota_UnitedStates,Bon Homme,South Dakota,United States
,,,,Brookings_SouthDakota_UnitedStates,Brookings,South Dakota,United States
,,,,Brown_SouthDakota_UnitedStates,Brown,South Dakota,United States
,,,,Brule_SouthDakota_UnitedStates,Brule,South Dakota,United States
,,,,Buffalo_SouthDakota_UnitedStates,Buffalo,South Dakota,United States
,,,,Butte_SouthDakota_UnitedStates,Butte,South Dakota,United States
,,,,Campbell_SouthDakota_UnitedStates,Campbell,South Dakota,United States
,,,,CharlesMix_SouthDakota_UnitedStates,Charles Mix,South Dakota,United States
,,,,Clark_SouthDakota_UnitedStates,Clark,South Dakota,United States
,,,,Clay_SouthDakota_UnitedStates,Clay,South Dakota,United States
,,,,Codington_SouthDakota_UnitedStates,Codington,South Dakota,United States
,,,,Corson_SouthDakota_UnitedStates,Corson,South Dakota,United States
,,,,Custer_SouthDakota_UnitedStates,Custer,South Dakota,United States
,,,,Davison_SouthDakota_UnitedStates,Davison,South Dakota,United States
,,,,Day_SouthDakota_UnitedStates,Day,South Dakota,United States
,,,,Deuel_SouthDakota_UnitedStates,Deuel,South Dakota,United States
,,,,Dewey_SouthDakota_UnitedStates,Dewey,South Dakota,United States
,,,,Douglas_SouthDakota_UnitedStates,Douglas,South Dakota,United States
,,,,Edmunds_SouthDakota_UnitedStates,Edmunds,South Dakota,United States
,,,,FallRiver_SouthDakota_UnitedStates,Fall River,South Dakota,United States
,,,,Faulk_SouthDakota_UnitedStates,Faulk,South Dakota,United States
,,,,Grant_SouthDakota_UnitedStates,Grant,South Dakota,United States
,,,,Gregory_SouthDakota_UnitedStates,Gregory,South Dakota,United States
,,,,Haakon_SouthDakota_UnitedStates,Haakon,South Dakota,United States
,,,,Hamlin_SouthDakota_UnitedStates,Hamlin,South Dakota,United States
,,,,Hand_SouthDakota_UnitedStates,Hand,South Dakota,United States
,,,,Hanson_SouthDakota_UnitedStates,Hanson,South Dakota,United States
,,,,Harding_SouthDakota_UnitedStates,Harding,South Dakota,United States
,,,,Hughes_SouthDakota_UnitedStates,Hughes,South Dakota,United States
,,,,Hutchinson_SouthDakota_UnitedStates,Hutchinson,South Dakota,United States
,,,,Hyde_SouthDakota_UnitedStates,Hyde,South Dakota,United States
,,,,Jackson_SouthDakota_UnitedStates,Jackson,South Dakota,United States
,,,,Jerauld_SouthDakota_UnitedStates,Jerauld,South Dakota,United States
,,,,Jones_SouthDakota_UnitedStates,Jones,South Dakota,United States
,,,,Kingsbury_SouthDakota_UnitedStates,Kingsbury,South Dakota,United States
,,,,Lake_SouthDakota_UnitedStates,Lake,South Dakota,United States
,,,,Lawrence_SouthDakota_UnitedStates,Lawrence,South Dakota,United States
,,,,Lincoln_SouthDakota_UnitedStates,Lincoln,South Dakota,United States
,,,,Lyman_SouthDakota_UnitedStates,Lyman,South Dakota,United States
,,,,McCook_SouthDakota_UnitedStates,McCook,South Dakota,United States
,,,,McPherson_SouthDakota_UnitedStates,McPherson,South Dakota,United States
,,,,Marshall_SouthDakota_UnitedStates,Marshall,South Dakota,United States
,,,,Meade_SouthDakota_UnitedStates,Meade,South Dakota,United States
,,,,Mellette_SouthDakota_UnitedStates,Mellette,South Dakota,United States
,,,,Miner_SouthDakota_UnitedStates,Miner,South Dakota,United States
,,,,Minnehaha_SouthDakota_UnitedStates,Minnehaha,South Dakota,United States
,,,,Moody_SouthDakota_UnitedStates,Moody,South Dakota,United States
,,,,OglalaLakota_SouthDakota_UnitedStates,Oglala Lakota,South Dakota,United States
,,,,Pennington_SouthDakota_UnitedStates,Pennington,South Dakota,United States
,,,,Perkins_SouthDakota_UnitedStates,Perkins,South Dakota,United States
,,,,Potter_SouthDakota_UnitedStates,Potter,South Dakota,United States
,,,,Roberts_SouthDakota_UnitedStates,Roberts,South Dakota,United States
,,,,Sanborn_SouthDakota_UnitedStates,Sanborn,South Dakota,United States
,,,,Spink_SouthDakota_UnitedStates,Spink,South Dakota,United States
,,,,Stanley_SouthDakota_UnitedStates,Stanley,South Dakota,United States
,,,,Sully_SouthDakota_UnitedStates,Sully,South Dakota,United States
,,,,Todd_SouthDakota_UnitedStates,Todd,South Dakota,United States
,,,,Tripp_SouthDakota_UnitedStates,Tripp,South Dakota,United States
,,,,Turner_SouthDakota_UnitedStates,Turner,South Dakota,United States
,,,,Union_SouthDakota_UnitedStates,Union,South Dakota,United States
,,,,Walworth_SouthDakota_UnitedStates,Walworth,South Dakota,United States
,,,,Yankton_SouthDakota_UnitedStates,Yankton,South Dakota,United States
,,,,Ziebach_SouthDakota_UnitedStates,Ziebach,South Dakota,United States
,,,,Anderson_Tennessee_UnitedStates,Anderson,Tennessee,United States
,,,,Bedford_Tennessee_UnitedStates,Bedford,Tennessee,United States
,,,,Benton_Tennessee_UnitedStates,Benton,Tennessee,United States
,,,,Bledsoe_Tennessee_UnitedStates,Bledsoe,Tennessee,United States
,,,,Blount_Tennessee_UnitedStates,Blount,Tennessee,United States
,,,,Bradley_Tennessee_UnitedStates,Bradley,Tennessee,United States
,,,,Campbell_Tennessee_UnitedStates,Campbell,Tennessee,United States
,,,,Cannon_Tennessee_UnitedStates,Cannon,Tennessee,United States
,,,,Carroll_Tennessee_UnitedStates,Carroll,Tennessee,United States
,,,,Carter_Tennessee_UnitedStates,Carter,Tennessee,United States
,,,,Cheatham_Tennessee_UnitedStates,Cheatham,Tennessee,United States
,,,,Chester_Tennessee_UnitedStates,Chester,Tennessee,United States
,,,,Claiborne_Tennessee_UnitedStates,Claiborne,Tennessee,United States
,,,,Clay_Tennessee_UnitedStates,Clay,Tennessee,United States
,,,,Cocke_Tennessee_UnitedStates,Cocke,Tennessee,United States
,,,,Coffee_Tennessee_UnitedStates,Coffee,Tennessee,United States
,,,,Crockett_Tennessee_UnitedStates,Crockett,Tennessee,United States
,,,,Cumberland_Tennessee_UnitedStates,Cumberland,Tennessee,United States
,,,,Davidson_Tennessee_UnitedStates,Davidson,Tennessee,United States
,,,,Decatur_Tennessee_UnitedStates,Decatur,Tennessee,United States
,,,,DeKalb_Tennessee_UnitedStates,DeKalb,Tennessee,United States
,,,,Dickson_Tennessee_UnitedStates,Dickson,Tennessee,United States
,,,,Dyer_Tennessee_UnitedStates,Dyer,Tennessee,United States
,,,,Fayette_Tennessee_UnitedStates,Fayette,Tennessee,United States
,,,,Fentress_Tennessee_UnitedStates,Fentress,Tennessee,United States
,,,,Franklin_Tennessee_UnitedStates,Franklin,Tennessee,United States
,,,,Gibson_Tennessee_UnitedStates,Gibson,Tennessee,United States
,,,,Giles_Tennessee_UnitedStates,Giles,Tennessee,United States
,,,,Grainger_Tennessee_UnitedStates,Grainger,Tennessee,United States
,,,,Greene_Tennessee_UnitedStates,Greene,Tennessee,United States
,,,,Grundy_Tennessee_UnitedStates,Grundy,Tennessee,United States
,,,,Hamblen_Tennessee_UnitedStates,Hamblen,Tennessee,United States
,,,,Hamilton_Tennessee_UnitedStates,Hamilton,Tennessee,United States
,,,,Hancock_Tennessee_UnitedStates,Hancock,Tennessee,United States
,,,,Hardeman_Tennessee_UnitedStates,Hardeman,Tennessee,United States
,,,,Hardin_Tennessee_UnitedStates,Hardin,Tennessee,United States
,,,,Hawkins_Tennessee_UnitedStates,Hawkins,Tennessee,United States
,,,,Haywood_Tennessee_UnitedStates,Haywood,Tennessee,United States
,,,,Henderson_Tennessee_UnitedStates,Henderson,Tennessee,United States
,,,,Henry_Tennessee_UnitedStates,Henry,Tennessee,United States
,,,,Hickman_Tennessee_UnitedStates,Hickman,Tennessee,United States
,,,,Houston_Tennessee_UnitedStates,Houston,Tennessee,United States
,,,,Humphreys_Tennessee_UnitedStates,Humphreys,Tennessee,United States
,,,,Jackson_Tennessee_UnitedStates,Jackson,Tennessee,United States
,,,,Jefferson_Tennessee_UnitedStates,Jefferson,Tennessee,United States
,,,,Johnson_Tennessee_UnitedStates,Johnson,Tennessee,United States
,,,,Knox_Tennessee_UnitedStates,Knox,Tennessee,United States
,,,,Lake_Tennessee_UnitedStates,Lake,Tennessee,United States
,,,,Lauderdale_Tennessee_UnitedStates,Lauderdale,Tennessee,United States
,,,,Lawrence_Tennessee_UnitedStates,Lawrence,Tennessee,United States
,,,,Lewis_Tennessee_UnitedStates,Lewis,Tennessee,United States
,,,,Lincoln_Tennessee_UnitedStates,Lincoln,Tennessee,United States
,,,,Loudon_Tennessee_UnitedStates,Loudon,Tennessee,United States
,,,,McMinn_Tennessee_UnitedStates,McMinn,Tennessee,United States
,,,,McNairy_Tennessee_UnitedStates,McNairy,Tennessee,United States
,,,,Macon_Tennessee_UnitedStates,Macon,Tennessee,United States
,,,,Madison_Tennessee_UnitedStates,Madison,Tennessee,United States
,,,,Marion_Tennessee_UnitedStates,Marion,Tennessee,United States
,,,,Marshall_Tennessee_UnitedStates,Marshall,Tennessee,United States
,,,,Maury_Tennessee_UnitedStates,Maury,Tennessee,United States
,,,,Meigs_Tennessee_UnitedStates,Meigs,Tennessee,United States
,,,,Monroe_Tennessee_UnitedStates,Monroe,Tennessee,United States
,,,,Montgomery_Tennessee_UnitedStates,Montgomery,Tennessee,United States
,,,,Moore_Tennessee_UnitedStates,Moore,Tennessee,United States
,,,,Morgan_Tennessee_UnitedStates,Morgan,Tennessee,United States
,,,,Obion_Tennessee_UnitedStates,Obion,Tennessee,United States
,,,,Overton_Tennessee_UnitedStates,Overton,Tennessee,United States
,,,,Perry_Tennessee_UnitedStates,Perry,Tennessee,United States
,,,,Pickett_Tennessee_UnitedStates,Pickett,Tennessee,United States
,,,,Polk_Tennessee_UnitedStates,Polk,Tennessee,United States
,,,,Putnam_Tennessee_UnitedStates,Putnam,Tennessee,United States
,,,,Rhea_Tennessee_UnitedStates,Rhea,Tennessee,United States
,,,,Roane_Tennessee_UnitedStates,Roane,Tennessee,United States
,,,,Robertson_Tennessee_UnitedStates,Robertson,Tennessee,United States
,,,,Rutherford_Tennessee_UnitedStates,Rutherford,Tennessee,United States
,,,,Scott_Tennessee_UnitedStates,Scott,Tennessee,United States
,,,,Sequatchie_Tennessee_UnitedStates,Sequatchie,Tennessee,United States
,,,,Sevier_Tennessee_UnitedStates,Sevier,Tennessee,United States
,,,,Shelby_Tennessee_UnitedStates,Shelby,Tennessee,United States
,,,,Smith_Tennessee_UnitedStates,Smith,Tennessee,United States
,,,,Stewart_Tennessee_UnitedStates,Stewart,Tennessee,United States
,,,,Sullivan_Tennessee_UnitedStates,Sullivan,Tennessee,United States
,,,,Sumner_Tennessee_UnitedStates,Sumner,Tennessee,United States
,,,,Tipton_Tennessee_UnitedStates,Tipton,Tennessee,United States
,,,,Trousdale_Tennessee_UnitedStates,Trousdale,Tennessee,United States
,,,,Unicoi_Tennessee_UnitedStates,Unicoi,Tennessee,United States
,,,,Union_Tennessee_UnitedStates,Union,Tennessee,United States
,,,,VanBuren_Tennessee_UnitedStates,Van Buren,Tennessee,United States
,,,,Warren_Tennessee_UnitedStates,Warren,Tennessee,United States
,,,,Washington_Tennessee_UnitedStates,Washington,Tennessee,United States
,,,,Wayne_Tennessee_UnitedStates,Wayne,Tennessee,United States
,,,,Weakley_Tennessee_UnitedStates,Weakley,Tennessee,United States
,,,,White_Tennessee_UnitedStates,White,Tennessee,United States
,,,,Williamson_Tennessee_UnitedStates,Williamson,Tennessee,United States
,,,,Wilson_Tennessee_UnitedStates,Wilson,Tennessee,United States
,,,,Anderson_Texas_UnitedStates,Anderson,Texas,United States
,,,,Andrews_Texas_UnitedStates,Andrews,Texas,United States
,,,,Angelina_Texas_UnitedStates,Angelina,Texas,United States
,,,,Aransas_Texas_UnitedStates,Aransas,Texas,United States
,,,,Archer_Texas_UnitedStates,Archer,Texas,United States
,,,,Armstrong_Texas_UnitedStates,Armstrong,Texas,United States
,,,,Atascosa_Texas_UnitedStates,Atascosa,Texas,United States
,,,,Austin_Texas_UnitedStates,Austin,Texas,United States
,,,,Bailey_Texas_UnitedStates,Bailey,Texas,United States
,,,,Bandera_Texas_UnitedStates,Bandera,Texas,United States
,,,,Bastrop_Texas_UnitedStates,Bastrop,Texas,United States
,,,,Baylor_Texas_UnitedStates,Baylor,Texas,United States
,,,,Bee_Texas_UnitedStates,Bee,Texas,United States
,,,,Bell_Texas_UnitedStates,Bell,Texas,United States
,,,,Bexar_Texas_UnitedStates,Bexar,Texas,United States
,,,,Blanco_Texas_UnitedStates,Blanco,Texas,United States
,,,,Borden_Texas_UnitedStates,Borden,Texas,United States
,,,,Bosque_Texas_UnitedStates,Bosque,Texas,United States
,,,,Bowie_Texas_UnitedStates,Bowie,Texas,United States
,,,,Brazoria_Texas_UnitedStates,Brazoria,Texas,United States
,,,,Brazos_Texas_UnitedStates,Brazos,Texas,United States
,,,,Brewster_Texas_UnitedStates,Brewster,Texas,United States
,,,,Briscoe_Texas_UnitedStates,Briscoe,Texas,United States
,,,,Brooks_Texas_UnitedStates,Brooks,Texas,United States
,,,,Brown_Texas_UnitedStates,Brown,Texas,United States
,,,,Burleson_Texas_UnitedStates,Burleson,Texas,United States
,,,,Burnet_Texas_UnitedStates,Burnet,Texas,United States
,,,,Caldwell_Texas_UnitedStates,Caldwell,Texas,United States
,,,,Calhoun_Texas_UnitedStates,Calhoun,Texas,United States
,,,,Callahan_Texas_UnitedStates,Callahan,Texas,United States
,,,,Cameron_Texas_UnitedStates,Cameron,Texas,United States
,,,,Camp_Texas_UnitedStates,Camp,Texas,United States
,,,,Carson_Texas_UnitedStates,Carson,Texas,United States
,,,,Cass_Texas_UnitedStates,Cass,Texas,United States
,,,,Castro_Texas_UnitedStates,Castro,Texas,United States
,,,,Chambers_Texas_UnitedStates,Chambers,Texas,United States
,,,,Cherokee_Texas_UnitedStates,Cherokee,Texas,United States
,,,,Childress_Texas_UnitedStates,Childress,Texas,United States
,,,,Clay_Texas_UnitedStates,Clay,Texas,United States
,,,,Cochran_Texas_UnitedStates,Cochran,Texas,United States
,,,,Coke_Texas_UnitedStates,Coke,Texas,United States
,,,,Coleman_Texas_UnitedStates,Coleman,Texas,United States
,,,,Collin_Texas_UnitedStates,Collin,Texas,United States
,,,,Collingsworth_Texas_UnitedStates,Collingsworth,Texas,United States
,,,,Colorado_Texas_UnitedStates,Colorado,Texas,United States
,,,,Comal_Texas_UnitedStates,Comal,Texas,United States
,,,,Comanche_Texas_UnitedStates,Comanche,Texas,United States
,,,,Concho_Texas_UnitedStates,Concho,Texas,United States
,,,,Cooke_Texas_UnitedStates,Cooke,Texas,United States
,,,,Coryell_Texas_UnitedStates,Coryell,Texas,United States
,,,,Cottle_Texas_UnitedStates,Cottle,Texas,United States
,,,,Crane_Texas_UnitedStates,Crane,Texas,United States
,,,,Crockett_Texas_UnitedStates,Crockett,Texas,United States
,,,,Crosby_Texas_UnitedStates,Crosby,Texas,United States
,,,,Culberson_Texas_UnitedStates,Culberson,Texas,United States
,,,,Dallam_Texas_UnitedStates,Dallam,Texas,United States
,,,,Dallas_Texas_UnitedStates,Dallas,Texas,United States
,,,,Dawson_Texas_UnitedStates,Dawson,Texas,United States
,,,,DeafSmith_Texas_UnitedStates,Deaf Smith,Texas,United States
,,,,Delta_Texas_UnitedStates,Delta,Texas,United States
,,,,Denton_Texas_UnitedStates,Denton,Texas,United States
,,,,DeWitt_Texas_UnitedStates,DeWitt,Texas,United States
,,,,Dickens_Texas_UnitedStates,Dickens,Texas,United States
,,,,Dimmit_Texas_UnitedStates,Dimmit,Texas,United States
,,,,Donley_Texas_UnitedStates,Donley,Texas,United States
,,,,Duval_Texas_UnitedStates,Duval,Texas,United States
,,,,Eastland_Texas_UnitedStates,Eastland,Texas,United States
,,,,Ector_Texas_UnitedStates,Ector,Texas,United States
,,,,Edwards_Texas_UnitedStates,Edwards,Texas,United States
,,,,Ellis_Texas_UnitedStates,Ellis,Texas,United States
,,,,ElPaso_Texas_UnitedStates,El Paso,Texas,United States
,,,,Erath_Texas_UnitedStates,Erath,Texas,United States
,,,,Falls_Texas_UnitedStates,Falls,Texas,United States
,,,,Fannin_Texas_UnitedStates,Fannin,Texas,United States
,,,,Fayette_Texas_UnitedStates,Fayette,Texas,United States
,,,,Fisher_Texas_UnitedStates,Fisher,Texas,United States
,,,,Floyd_Texas_UnitedStates,Floyd,Texas,United States
,,,,Foard_Texas_UnitedStates,Foard,Texas,United States
,,,,FortBend_Texas_UnitedStates,Fort Bend,Texas,United States
,,,,Franklin_Texas_UnitedStates,Franklin,Texas,United States
,,,,Freestone_Texas_UnitedStates,Freestone,Texas,United States
,,,,Frio_Texas_UnitedStates,Frio,Texas,United States
,,,,Gaines_Texas_UnitedStates,Gaines,Texas,United States
,,,,Galveston_Texas_UnitedStates,Galveston,Texas,United States
,,,,Garza_Texas_UnitedStates,Garza,Texas,United States
,,,,Gillespie_Texas_UnitedStates,Gillespie,Texas,United States
,,,,Glasscock_Texas_UnitedStates,Glasscock,Texas,United States
,,,,Goliad_Texas_UnitedStates,Goliad,Texas,United States
,,,,Gonzales_Texas_UnitedStates,Gonzales,Texas,United States
,,,,Gray_Texas_UnitedStates,Gray,Texas,United States
,,,,Grayson_Texas_UnitedStates,Grayson,Texas,United States
,,,,Gregg_Texas_UnitedStates,Gregg,Texas,United States
,,,,Grimes_Texas_UnitedStates,Grimes,Texas,United States
,,,,Guadalupe_Texas_UnitedStates,Guadalupe,Texas,United States
,,,,Hale_Texas_UnitedStates,Hale,Texas,United States
,,,,Hall_Texas_UnitedStates,Hall,Texas,United States
,,,,Hamilton_Texas_UnitedStates,Hamilton,Texas,United States
,,,,Hansford_Texas_UnitedStates,Hansford,Texas,United States
,,,,Hardeman_Texas_UnitedStates,Hardeman,Texas,United States
,,,,Hardin_Texas_UnitedStates,Hardin,Texas,United States
,,,,Harris_Texas_UnitedStates,Harris,Texas,United States
,,,,Harrison_Texas_UnitedStates,Harrison,Texas,United States
,,,,Hartley_Texas_UnitedStates,Hartley,Texas,United States
,,,,Haskell_Texas_UnitedStates,Haskell,Texas,United States
,,,,Hays_Texas_UnitedStates,Hays,Texas,United States
,,,,Hemphill_Texas_UnitedStates,Hemphill,Texas,United States
,,,,Henderson_Texas_UnitedStates,Henderson,Texas,United States
,,,,Hidalgo_Texas_UnitedStates,Hidalgo,Texas,United States
,,,,Hill_Texas_UnitedStates,Hill,Texas,United States
,,,,Hockley_Texas_UnitedStates,Hockley,Texas,United States
,,,,Hood_Texas_UnitedStates,Hood,Texas,United States
,,,,Hopkins_Texas_UnitedStates,Hopkins,Texas,United States
,,,,Houston_Texas_UnitedStates,Houston,Texas,United States
,,,,Howard_Texas_UnitedStates,Howard,Texas,United States
,,,,Hudspeth_Texas_UnitedStates,Hudspeth,Texas,United States
,,,,Hunt_Texas_UnitedStates,Hunt,Texas,United States
,,,,Hutchinson_Texas_UnitedStates,Hutchinson,Texas,United States
,,,,Irion_Texas_UnitedStates,Irion,Texas,United States
,,,,Jack_Texas_UnitedStates,Jack,Texas,United States
,,,,Jackson_Texas_UnitedStates,Jackson,Texas,United States
,,,,Jasper_Texas_UnitedStates,Jasper,Texas,United States
,,,,JeffDavis_Texas_UnitedStates,Jeff Davis,Texas,United States
,,,,Jefferson_Texas_UnitedStates,Jefferson,Texas,United States
,,,,JimHogg_Texas_UnitedStates,Jim Hogg,Texas,United States
,,,,JimWells_Texas_UnitedStates,Jim Wells,Texas,United States
,,,,Johnson_Texas_UnitedStates,Johnson,Texas,United States
,,,,Jones_Texas_UnitedStates,Jones,Texas,United States
,,,,Karnes_Texas_UnitedStates,Karnes,Texas,United States
,,,,Kaufman_Texas_UnitedStates,Kaufman,Texas,United States
,,,,Kendall_Texas_UnitedStates,Kendall,Texas,United States
,,,,Kenedy_Texas_UnitedStates,Kenedy,Texas,United States
,,,,Kent_Texas_UnitedStates,Kent,Texas,United States
,,,,Kerr_Texas_UnitedStates,Kerr,Texas,United States
,,,,Kimble_Texas_UnitedStates,Kimble,Texas,United States
,,,,King_Texas_UnitedStates,King,Texas,United States
,,,,Kinney_Texas_UnitedStates,Kinney,Texas,United States
,,,,Kleberg_Texas_UnitedStates,Kleberg,Texas,United States
,,,,Knox_Texas_UnitedStates,Knox,Texas,United States
,,,,Lamar_Texas_UnitedStates,Lamar,Texas,United States
,,,,Lamb_Texas_UnitedStates,Lamb,Texas,United States
,,,,Lampasas_Texas_UnitedStates,Lampasas,Texas,United States
,,,,LaSalle_Texas_UnitedStates,La Salle,Texas,United States
,,,,Lavaca_Texas_UnitedStates,Lavaca,Texas,United States
,,,,Lee_Texas_UnitedStates,Lee,Texas,United States
,,,,Leon_Texas_UnitedStates,Leon,Texas,United States
,,,,Liberty_Texas_UnitedStates,Liberty,Texas,United States
,,,,Limestone_Texas_UnitedStates,Limestone,Texas,United States
,,,,Lipscomb_Texas_UnitedStates,Lipscomb,Texas,United States
,,,,LiveOak_Texas_UnitedStates,Live Oak,Texas,United States
,,,,Llano_Texas_UnitedStates,Llano,Texas,United States
,,,,Loving_Texas_UnitedStates,Loving,Texas,United States
,,,,Lubbock_Texas_UnitedStates,Lubbock,Texas,United States
,,,,Lynn_Texas_UnitedStates,Lynn,Texas,United States
,,,,McCulloch_Texas_UnitedStates,McCulloch,Texas,United States
,,,,McLennan_Texas_UnitedStates,McLennan,Texas,United States
,,,,McMullen_Texas_UnitedStates,McMullen,Texas,United States
,,,,Madison_Texas_UnitedStates,Madison,Texas,United States
,,,,Marion_Texas_UnitedStates,Marion,Texas,United States
,,,,Martin_Texas_UnitedStates,Martin,Texas,United States
,,,,Mason_Texas_UnitedStates,Mason,Texas,United States
,,,,Matagorda_Texas_UnitedStates,Matagorda,Texas,United States
,,,,Maverick_Texas_UnitedStates,Maverick,Texas,United States
,,,,Medina_Texas_UnitedStates,Medina,Texas,United States
,,,,Menard_Texas_UnitedStates,Menard,Texas,United States
,,,,Midland_Texas_UnitedStates,Midland,Texas,United States
,,,,Milam_Texas_UnitedStates,Milam,Texas,United States
,,,,Mills_Texas_UnitedStates,Mills,Texas,United States
,,,,Mitchell_Texas_UnitedStates,Mitchell,Texas,United States
,,,,Montague_Texas_UnitedStates,Montague,Texas,United States
,,,,Montgomery_Texas_UnitedStates,Montgomery,Texas,United States
,,,,Moore_Texas_UnitedStates,Moore,Texas,United States
,,,,Morris_Texas_UnitedStates,Morris,Texas,United States
,,,,Motley_Texas_UnitedStates,Motley,Texas,United States
,,,,Nacogdoches_Texas_UnitedStates,Nacogdoches,Texas,United States
,,,,Navarro_Texas_UnitedStates,Navarro,Texas,United States
,,,,Newton_Texas_UnitedStates,Newton,Texas,United States
,,,,Nolan_Texas_UnitedStates,Nolan,Texas,United States
,,,,Nueces_Texas_UnitedStates,Nueces,Texas,United States
,,,,Ochiltree_Texas_UnitedStates,Ochiltree,Texas,United States
,,,,Oldham_Texas_UnitedStates,Oldham,Texas,United States
,,,,Orange_Texas_UnitedStates,Orange,Texas,United States
,,,,PaloPinto_Texas_UnitedStates,Palo Pinto,Texas,United States
,,,,Panola_Texas_UnitedStates,Panola,Texas,United States
,,,,Parker_Texas_UnitedStates,Parker,Texas,United States
,,,,Parmer_Texas_UnitedStates,Parmer,Texas,United States
,,,,Pecos_Texas_UnitedStates,Pecos,Texas,United States
,,,,Polk_Texas_UnitedStates,Polk,Texas,United States
,,,,Potter_Texas_UnitedStates,Potter,Texas,United States
,,,,Presidio_Texas_UnitedStates,Presidio,Texas,United States
,,,,Rains_Texas_UnitedStates,Rains,Texas,United States
,,,,Randall_Texas_UnitedStates,Randall,Texas,United States
,,,,Reagan_Texas_UnitedStates,Reagan,Texas,United States
,,,,Real_Texas_UnitedStates,Real,Texas,United States
,,,,RedRiver_Texas_UnitedStates,Red River,Texas,United States
,,,,Reeves_Texas_UnitedStates,Reeves,Texas,United States
,,,,Refugio_Texas_UnitedStates,Refugio,Texas,United States
,,,,Roberts_Texas_UnitedStates,Roberts,Texas,United States
,,,,Robertson_Texas_UnitedStates,Robertson,Texas,United States
,,,,Rockwall_Texas_UnitedStates,Rockwall,Texas,United States
,,,,Runnels_Texas_UnitedStates,Runnels,Texas,United States
,,,,Rusk_Texas_UnitedStates,Rusk,Texas,United States
,,,,Sabine_Texas_UnitedStates,Sabine,Texas,United States
,,,,SanAugustine_Texas_UnitedStates,San Augustine,Texas,United States
,,,,SanJacinto_Texas_UnitedStates,San Jacinto,Texas,United States
,,,,SanPatricio_Texas_UnitedStates,San Patricio,Texas,United States
,,,,SanSaba_Texas_UnitedStates,San Saba,Texas,United States
,,,,Schleicher_Texas_UnitedStates,Schleicher,Texas,United States
,,,,Scurry_Texas_UnitedStates,Scurry,Texas,United States
,,,,Shackelford_Texas_UnitedStates,Shackelford,Texas,United States
,,,,Shelby_Texas_UnitedStates,Shelby,Texas,United States
,,,,Sherman_Texas_UnitedStates,Sherman,Texas,United States
,,,,Smith_Texas_UnitedStates,Smith,Texas,United States
,,,,Somervell_Texas_UnitedStates,Somervell,Texas,United States
,,,,Starr_Texas_UnitedStates,Starr,Texas,United States
,,,,Stephens_Texas_UnitedStates,Stephens,Texas,United States
,,,,Sterling_Texas_UnitedStates,Sterling,Texas,United States
,,,,Stonewall_Texas_UnitedStates,Stonewall,Texas,United States
,,,,Sutton_Texas_UnitedStates,Sutton,Texas,United States
,,,,Swisher_Texas_UnitedStates,Swisher,Texas,United States
,,,,Tarrant_Texas_UnitedStates,Tarrant,Texas,United States
,,,,Taylor_Texas_UnitedStates,Taylor,Texas,United States
,,,,Terrell_Texas_UnitedStates,Terrell,Texas,United States
,,,,Terry_Texas_UnitedStates,Terry,Texas,United States
,,,,Throckmorton_Texas_UnitedStates,Throckmorton,Texas,United States
,,,,Titus_Texas_UnitedStates,Titus,Texas,United States
,,,,TomGreen_Texas_UnitedStates,Tom Green,Texas,United States
,,,,Travis_Texas_UnitedStates,Travis,Texas,United States
,,,,Trinity_Texas_UnitedStates,Trinity,Texas,United States
,,,,Tyler_Texas_UnitedStates,Tyler,Texas,United States
,,,,Upshur_Texas_UnitedStates,Upshur,Texas,United States
,,,,Upton_Texas_UnitedStates,Upton,Texas,United States
,,,,Uvalde_Texas_UnitedStates,Uvalde,Texas,United States
,,,,ValVerde_Texas_UnitedStates,Val Verde,Texas,United States
,,,,VanZandt_Texas_UnitedStates,Van Zandt,Texas,United States
,,,,Victoria_Texas_UnitedStates,Victoria,Texas,United States
,,,,Walker_Texas_UnitedStates,Walker,Texas,United States
,,,,Waller_Texas_UnitedStates,Waller,Texas,United States
,,,,Ward_Texas_UnitedStates,Ward,Texas,United States
,,,,Washington_Texas_UnitedStates,Washington,Texas,United States
,,,,Webb_Texas_UnitedStates,Webb,Texas,United States
,,,,Wharton_Texas_UnitedStates,Wharton,Texas,United States
,,,,Wheeler_Texas_UnitedStates,Wheeler,Texas,United States
,,,,Wichita_Texas_UnitedStates,Wichita,Texas,United States
,,,,Wilbarger_Texas_UnitedStates,Wilbarger,Texas,United States
,,,,Willacy_Texas_UnitedStates,Willacy,Texas,United States
,,,,Williamson_Texas_UnitedStates,Williamson,Texas,United States
